timestamp,stage,config_name,shake_name,candidate_name,instance,n,k,seed,time_limit,config_json,feasible,max_route,total_distance,balance,runtime,iterations,outer_iterations
20260606_233522,shake_tuning,shake10,shake10,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1140.953239037,22640.520047261383,27.55955896926025,10.000181500101462,557,2
20260606_233522,shake_tuning,shake10,shake10,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1167.0002619089003,22896.83846679789,56.39929068411038,10.000235700048506,437,3
20260606_233522,shake_tuning,shake10,shake10,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1350.1649205843,26255.919895293697,82.14507695883003,10.000098999938928,651,10
20260606_233522,shake_tuning,shake10,shake10,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1392.4606275053895,27312.74202145107,72.71170223968943,10.000154900015332,507,3
20260606_233522,shake_tuning,shake10,shake10,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1350.1649205843,26547.890237113552,43.10691258090014,10.000158000038937,632,6
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1731.5992939524006,8622.18645617911,17.85501153900077,10.00005420006346,860,72
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1741.7206457732004,8551.23521067331,69.59396155032027,10.000046400004067,988,70
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1714.0168974612998,8488.669023944809,27.152993156109915,10.000068000052124,913,72
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,899.0667132416,17368.899363024982,72.04261721930015,10.000176700064912,434,4
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,902.4456726151999,17600.7005526605,47.356574779199946,10.000240999972448,493,8
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,903.37722381257,17668.20612791251,37.159534701860025,10.00026020000223,474,5
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,693.807353604,66941.99714036699,90.44225997077001,10.002351899980567,142,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,693.807353604,67458.05123138957,85.30626810490003,10.001403099973686,139,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,693.807353604,67435.36678306911,97.87080648203994,10.00340129993856,124,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,890.7447573036001,4376.65870340968,31.704068196800108,10.000097900046967,916,80
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,949.2161739626001,4724.97380058608,9.54783602919997,10.00008849997539,905,77
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,849.4688053773999,4115.505965235981,37.398373470649744,10.000059799989685,945,82
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,607.69539912757,11882.090974916082,32.514852267669994,10.000215800013393,525,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,602.56346000109,11907.34226683546,24.18497722943016,10.000247000018135,471,2
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,608.61220514806,12099.890511003749,18.44360005215981,10.00025570008438,573,2
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,587.200249808,53648.736922652,235.99961513969998,10.001452600001357,146,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,587.200249808,56441.697977729775,90.91897112569995,10.002106899977662,146,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,587.200249808,54713.57543202571,170.5445403765999,10.002014300087467,176,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1133.05718833819,5633.69160866346,11.96232428818007,10.000080700032413,887,68
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1129.88046898399,5621.24411566496,8.177136396020387,10.000038300058804,805,67
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1132.1139559195,5653.318081025181,4.823631208700135,10.000051700044423,949,66
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,698.0207953316999,13556.975928902624,38.62927310152975,10.00009049999062,647,9
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,717.1265576639,13547.060710970838,62.59678062923001,10.000089299981482,673,10
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,698.0207953316999,13490.361502719756,52.29983534032988,10.000066600041464,627,7
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,683.243366603,48763.1840309863,601.0071829905,10.003457800019532,130,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,683.243366603,55474.74356828967,409.61971116660004,10.003102499991655,144,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,683.243366603,53171.78842408444,465.86267258360004,10.003187700058334,163,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,994.825851644,4937.815765439914,17.956992134326015,10.000119199976325,2641,244
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,994.825851644,4964.4158784588035,3.7855693706002285,10.0000524999341,2436,225
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,994.825851644,4963.468056466034,3.2599723830162475,10.000056100077927,2617,241
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,999.586390967,19593.219020972792,37.76792389712034,10.000162499956787,883,22
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,999.586390967,19571.03639538104,36.97068468215036,10.000068299937993,784,28
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,999.586390967,19557.3877563094,44.02451647643022,10.000118000083603,796,29
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,997.904381345,59936.65380472016,983.30928656157,10.001650999998674,115,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,997.904381345,61932.008961834574,969.96836678235,10.003270099987276,99,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,997.904381345,60413.11472781568,993.8178958158501,10.00516019994393,91,1
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1131.43415014568,22324.011163704334,40.24822992116992,10.000114499940537,461,8
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1140.953239037,22613.172242744182,27.55955896926025,10.000144999939948,565,2
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1167.0002619089003,22899.108382211976,51.55075147692037,10.000179299968295,452,3
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1350.1649205843,26267.819230976398,82.14507695883003,10.000092800008133,669,10
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1392.4606275053895,27315.385050748075,72.71170223968943,10.000109999906272,513,4
20260606_233522,candidate_tuning,shake10__cand16,shake10,cand16,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 10}",True,1350.1649205843,26507.726480779478,46.43511193707991,10.000124700018205,656,7
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1731.5992939524006,8622.18645617911,17.85501153900077,10.000052899937145,862,73
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1741.7206457732004,8551.23521067331,69.59396155032027,10.000042199972086,985,70
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1714.0168974612998,8470.48676457301,66.70947505799995,10.000080000027083,912,72
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,899.0667132416,17356.27510232101,72.04261721930015,10.00027149997186,453,4
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,902.4456726151999,17600.7005526605,47.356574779199946,10.000502399983816,495,8
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,903.37722381257,17668.20612791251,37.159534701860025,10.000247600022703,475,5
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,693.807353604,66941.99714036699,90.44225997077001,10.001649599988014,143,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,693.807353604,67458.05123138957,85.30626810490003,10.003521400038153,139,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,693.807353604,67435.36678306911,97.87080648203994,10.00143860001117,124,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,890.7447573036001,4376.65870340968,31.704068196800108,10.000081399921328,921,81
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,949.2161739626001,4724.97380058608,9.54783602919997,10.000068000052124,909,77
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,849.4688053773999,4115.505965235981,37.398373470649744,10.000067499931902,944,82
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,607.69539912757,11871.713090721421,34.14140975835994,10.000055499956943,533,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,602.56346000109,11907.34226683546,24.18497722943016,10.000200200011022,472,2
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,608.1552756535001,12091.021279545692,17.98667055759995,10.000280700041912,576,2
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,587.200249808,53648.736922652,235.99961513969998,10.001255800016224,146,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,587.200249808,56441.697977729775,90.91897112569995,10.001390899997205,146,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,587.200249808,54647.62136175421,169.74357661560992,10.002010399941355,177,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1133.05718833819,5633.69160866346,11.96232428818007,10.000061099999584,891,68
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1129.88046898399,5621.24411566496,8.177136396020387,10.000040699960664,805,67
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1132.1139559195,5653.318081025181,4.823631208700135,10.000066799926572,951,66
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,698.0207953316999,13579.243538197556,36.68043996998995,10.000135399983265,611,7
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,717.1265576639,13547.060710970838,62.59678062923001,10.000085900072008,670,10
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,698.0207953316999,13490.361502719756,52.29983534032988,10.000075299991295,627,7
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,683.243366603,48763.1840309863,601.0071829905,10.002437399933115,130,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,683.243366603,55288.447076764605,409.61971116660004,10.003558400087059,146,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,683.243366603,53171.78842408444,465.86267258360004,10.003602600074373,163,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,994.825851644,4937.815765439914,17.956992134326015,10.000066800042987,2644,244
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,994.825851644,4964.4158784588035,3.7855693706002285,10.000074599985965,2431,225
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,994.825851644,4963.468056466034,3.2599723830162475,10.00006389990449,2620,242
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,999.586390967,19585.676013247692,38.84544499900801,10.000176499946974,875,21
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,999.586390967,19567.637642180693,36.97068468215036,10.000071099959314,784,28
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,999.586390967,19557.3877563094,44.02451647643022,10.000137700000778,796,29
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,997.904381345,59936.65380472016,983.30928656157,10.001491599949077,115,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,997.904381345,61932.008961834574,969.96836678235,10.001588799990714,99,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,997.904381345,60413.11472781568,993.8178958158501,10.00568669999484,91,1
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1131.43415014568,22324.011163704334,40.24822992116992,10.000260400003754,462,8
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1140.953239037,22613.172242744182,27.55955896926025,10.00007289997302,564,2
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1167.0002619089003,22899.108382211976,51.55075147692037,10.000225999974646,453,3
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1350.1649205843,26293.727309104197,62.00021607919962,10.000157000031322,636,10
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1392.4606275053895,27360.29494633008,42.807722839959524,10.00009810004849,480,3
20260606_233522,candidate_tuning,shake10__cand24,shake10,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 10}",True,1350.1649205843,26545.57785876635,43.10691258090014,10.000281199929304,605,5
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1731.5992939524006,8616.07845181231,17.85501153900077,10.00006290001329,839,71
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1741.7206457732004,8576.95948514701,43.86968707662027,10.000054800068028,963,68
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1714.0168974612998,8511.08446986301,26.11176976799993,10.000034700031392,895,71
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,899.0667132416,17368.899363024982,72.04261721930015,10.00023289991077,435,4
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,902.4456726151999,17619.6127369325,47.356574779199946,10.000075499992818,487,8
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,903.37722381257,17679.826654355405,37.159534701860025,10.000118600088172,460,4
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,693.807353604,66980.15152094288,90.44225997077001,10.002697000047192,138,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,693.807353604,67440.86413469691,86.08162522091015,10.003295199945569,134,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,693.807353604,67491.9585325974,97.87080648203994,10.002926799934357,121,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,890.7447573036001,4376.65870340968,31.704068196800108,10.00007910002023,901,79
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,949.2161739626001,4724.97380058608,9.54783602919997,10.00007980002556,880,74
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,849.4688053773999,4115.505965235981,37.398373470649744,10.000057599972934,930,81
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,607.69539912757,11899.622878155573,51.270379325569934,10.000224699964747,503,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,602.56346000109,11912.123522472099,24.18497722943016,10.00020690006204,457,2
