timestamp,time_limit,instance,family,n,k,algorithm,config_name,runs,feasible_rate,mean_max_route,mean_total_distance,mean_balance,mean_runtime,mean_iterations,gap_pct,rank_by_max_route,is_winner
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n300_k20_seed03.txt,uniform,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1079.9924792287202,19420.07701182232,192.3894908932201,1.0100278999998409,34,10.79001522672933,3,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster10_n300_k20_seed02.txt,cluster,300,20,vns,shake7__cand24,1,1.0,659.52080878286,12843.48168497986,44.13528692788009,3.0001446000001124,197,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster10_n300_k20_seed02.txt,cluster,300,20,tabu_search,tenure15_cand100,1,1.0,788.9067377526501,13012.926424753974,319.6321198090501,3.0308168749907054,5,19.61817235282853,2,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster10_n300_k20_seed02.txt,cluster,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,790.7976819665,14502.49292931044,138.00273647876998,3.0277390000001105,86,19.904887220451837,3,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster10_n300_k20_seed03.txt,cluster,300,20,vns,shake7__cand24,1,1.0,700.1290547906001,13563.917979089867,98.4696808186801,3.0001970999996956,151,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster10_n300_k20_seed03.txt,cluster,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,761.8372136985698,14210.207217384166,78.72723256546988,3.065101600000162,84,8.813826320409726,2,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster10_n300_k20_seed03.txt,cluster,300,20,tabu_search,tenure15_cand100,1,1.0,890.9641162700901,15200.107869129588,455.7170117936901,3.029513624991523,8,27.257126407440186,3,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster20_n1000_k100_seed02.txt,cluster,1000,100,tabu_search,tenure15_cand100,1,1.0,565.435646038,32118.117461849746,565.435646038,3.1234070000064094,7,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster20_n1000_k100_seed02.txt,cluster,1000,100,vns,shake7__cand24,1,1.0,566.3207438634901,43719.97491279732,473.96725661679005,3.0046682000001965,0,0.1565337862393316,2,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster20_n1000_k100_seed02.txt,cluster,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,677.27930605336,60171.538303666435,144.40347248436,4.326919399999497,2,19.78008652249766,3,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster20_n1000_k100_seed03.txt,cluster,1000,100,tabu_search,tenure15_cand100,1,1.0,610.06364672,33303.91306149368,610.06364672,3.2244192080106586,6,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster20_n1000_k100_seed03.txt,cluster,1000,100,vns,shake7__cand24,1,1.0,610.06364672,49282.60732092366,561.4007242439,3.003252599999996,44,0.0,2,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster20_n1000_k100_seed03.txt,cluster,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,728.5917910507,65333.180150898756,113.0596715964898,7.860183899999356,4,19.428816151882707,3,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster5_n100_k5_seed02.txt,cluster,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,811.7727625943897,4044.2287616666895,7.976391911389783,3.0014890000002197,2051,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster5_n100_k5_seed02.txt,cluster,100,5,vns,shake7__cand24,1,1.0,935.1810111732998,4489.45878571895,171.01779925649987,3.000738900000215,180,15.20231452266306,2,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster5_n100_k5_seed02.txt,cluster,100,5,tabu_search,tenure15_cand100,1,1.0,1061.7117281564701,5258.21334141557,29.39876798463024,3.0041640829876997,64,30.78927713259146,3,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster5_n100_k5_seed03.txt,cluster,100,5,vns,shake7__cand24,1,1.0,892.88990710721,4450.20501412736,6.30669945530974,3.000231999999869,106,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster5_n100_k5_seed03.txt,cluster,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,983.19803679968,4835.43067047783,53.87750785367996,3.0003996000004918,1989,10.114139377501855,2,0
2026-06-08T10:03:39,3.0,data/generated/cluster/cluster5_n100_k5_seed03.txt,cluster,100,5,tabu_search,tenure15_cand100,1,1.0,1117.0753018397104,5510.29849539577,42.02235625475032,3.006939374987269,53,25.107842853641117,3,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n1000_k100_seed02.txt,corridor,1000,100,tabu_search,tenure15_cand100,1,1.0,999.926866199,20163.94221835711,999.926866199,7.865160499990452,6,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n1000_k100_seed02.txt,corridor,1000,100,vns,shake7__cand24,1,1.0,999.9293737005399,36941.80472642086,995.8846888616999,3.0019532999999683,0,0.0002507684936511812,2,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n1000_k100_seed02.txt,corridor,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,1000.373317646232,95824.35085204434,208.329307781892,3.5080147000007855,4,0.04464841003113352,3,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n1000_k100_seed03.txt,corridor,1000,100,tabu_search,tenure15_cand100,1,1.0,1000.52613548,19730.809248767895,1000.52613548,6.667090249975445,7,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n1000_k100_seed03.txt,corridor,1000,100,vns,shake7__cand24,1,1.0,1000.52613548,53065.89439690259,996.43001470977,3.0007297000001927,69,0.0,2,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n1000_k100_seed03.txt,corridor,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,1002.5012603237999,93420.83430610206,148.4096693647,10.457932599999367,4,0.19740862070058193,3,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n100_k5_seed02.txt,corridor,100,5,tabu_search,tenure15_cand100,1,1.0,994.243718514,4850.18404683885,58.234112839459726,3.0116562499897555,204,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n100_k5_seed02.txt,corridor,100,5,vns,shake7__cand24,1,1.0,994.243718514,4871.90297136574,25.733473795599934,3.0000417999999627,1196,0.0,2,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n100_k5_seed02.txt,corridor,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,994.2627546444,4936.00793451601,14.329753971420132,3.0013828999999532,1645,0.0019146342134837059,3,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n100_k5_seed03.txt,corridor,100,5,vns,shake7__cand24,1,1.0,987.589169536,4922.664923485119,5.889617868400251,3.0000663000000714,1109,0.0,1,1
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n100_k5_seed03.txt,corridor,100,5,tabu_search,tenure15_cand100,1,1.0,987.59056395142,4880.760388191849,27.269021847549993,3.0152787499828264,133,0.00014119387524916802,2,0
2026-06-08T10:03:39,3.0,data/generated/corridor/corridor_edge_n100_k5_seed03.txt,corridor,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,991.95902322912,4927.35342801763,15.866755918549984,3.0035060999998677,1520,0.4424768747892535,3,0
